sampled_node_idx,original_node_idx,review_id
13372,367405,23194
13373,367406,23195
13374,367447,90043
13375,367448,90044
13376,367449,90045
13377,367455,100814
13378,367456,100815
13379,367484,140068
13380,367488,148902
13381,367489,148930
13382,367490,148931
13383,367491,148989
13384,367492,148990
13385,367568,263920
13386,367569,263921
13387,367636,369807
13388,367637,369808
13389,367642,375782
13390,367643,375783
13391,367696,460233
13392,367697,460928
13393,367698,464621
13394,367699,464622
13395,367710,477334
13396,367735,524576
13397,367736,524577
13398,367790,1244
13399,367791,1921
13400,367798,22474
13401,367836,89214
13402,367837,90041
13403,367838,90042
13404,367861,148928
13405,367862,148929
13406,367863,148988
13407,367937,263919
13408,367994,369213
13409,367995,369806
13410,367999,375781
13411,368047,460927
13412,368048,464620
13413,368054,476549
13414,368055,477333
13415,368078,524574
13416,368079,524575
13417,368090,543165
13418,368127,974
13419,368128,1062
13420,368129,1148
13421,368130,1920
13422,368139,16739
13423,368140,16740
13424,368194,100813
13425,368207,140066
13426,368208,140067
13427,368212,148900
13428,368213,148901
13429,368214,148913
13430,368215,148927
13431,368286,263918
13432,368365,369803
13433,368366,369804
13434,368367,369805
13435,368372,375779
13436,368373,375780
13437,368420,460207
13438,368421,460925
13439,368422,460926
13440,368423,463504
13441,368424,464619
13442,368433,477331
13443,368434,477332
13444,368474,543164
13445,368522,1919
13446,368580,90036
13447,368581,90037
13448,368582,90038
13449,368583,90039
13450,368584,90040
13451,368637,183608
13452,368652,204157
13453,368653,204158
13454,368654,204159
13455,368655,204160
13456,368737,318156
13457,368831,464618
13458,368841,477329
13459,368842,477330
13460,368876,524068
13461,368921,584443
13462,368922,584444
13463,368938,601246
13464,368939,601247
13465,368940,601248
13466,368941,601249
13467,368942,601250
13468,368943,601251
13469,368944,601252
13470,368945,601253
13471,368946,601254
13472,368947,601255
13473,368955,833
13474,368956,1243
13475,368957,1917
13476,368958,1918
13477,369018,86582
13478,369022,90035
13479,369105,183065
13480,369106,183607
13481,369118,204153
13482,369119,204154
13483,369120,204155
13484,369121,204156
13485,369221,318152
13486,369222,318153
13487,369223,318154
13488,369224,318155
13489,369343,463349
13490,369344,464615
13491,369345,464616
13492,369346,464617
13493,369352,477328
13494,369393,524571
13495,369394,524572
13496,369395,524573
13497,369428,554235
13498,369451,584441
13499,369452,584442
13500,369460,600323
13501,369461,601244
13502,369462,601245
13503,369479,13802
13504,369535,86579
13505,369536,86580
13506,369537,86581
13507,369540,90034
13508,369605,183603
13509,369606,183604
13510,369607,183605
13511,369608,183606
13512,369625,204151
13513,369626,204152
13514,369715,318151
13515,369823,464614
13516,369871,524570
13517,369909,554234
13518,369938,584286
13519,369939,584439
13520,369940,584440
13521,369955,601240
13522,369956,601241
13523,369957,601242
13524,369958,601243
13525,369967,832
13526,369968,1915
13527,369969,1916
13528,369977,13631
13529,369978,13798
13530,369979,13799
13531,369980,13800
13532,369981,13801
13533,370037,86578
13534,370093,183602
13535,370273,463635
13536,370274,464611
13537,370275,464612
13538,370276,464613
13539,370283,476679
13540,370284,477327
13541,370306,524567
13542,370307,524568
13543,370308,524569
13544,370325,554231
13545,370326,554232
13546,370327,554233
13547,370345,584438
13548,370356,601237
13549,370357,601238
13550,370358,601239
13551,370364,1914
13552,370368,13797
13553,370420,86577
13554,370422,90033
13555,370490,183600
13556,370491,183601
13557,370512,204150
13558,370689,463634
13559,370690,464609
13560,370691,464610
13561,370698,477325
13562,370699,477326
13563,370722,524566
13564,370746,554230
13565,370763,584437
13566,370775,600309
13567,370776,601232
13568,370777,601233
13569,370778,601234
13570,370779,601235
13571,370780,601236
13572,370785,1061
13573,370786,1913
13574,370794,13795
13575,370795,13796
13576,370838,86574
13577,370839,86575
13578,370840,86576
13579,370841,89213
13580,370842,90031
13581,370843,90032
13582,370990,318150
13583,371075,463503
13584,371076,464608
13585,371088,476548
13586,371089,477324
13587,371121,524563
13588,371122,524564
13589,371123,524565
13590,371145,554227
13591,371146,554228
13592,371147,554229
13593,371192,601229
13594,371193,601230
13595,371194,601231
13596,371198,1910
13597,371199,1911
13598,371200,1912
13599,371207,13793
13600,371208,13794
13601,371263,86572
13602,371264,86573
13603,371267,90028
13604,371268,90029
13605,371269,90030
13606,371342,204149
13607,371416,317541
13608,371417,318146
13609,371418,318147
13610,371419,318148
13611,371420,318149
13612,371531,463631
13613,371532,463632
13614,371533,463633
13615,371534,464606
13616,371535,464607
13617,371541,476547
13618,371598,554226
13619,371615,584435
13620,371616,584436
13621,371633,601225
13622,371634,601226
13623,371635,601227
13624,371636,601228
13625,371638,831
13626,371639,1909
13627,371734,133637
13628,371735,133638
13629,371736,133639
13630,371823,249715
13631,371824,250305
13632,371825,250306
13633,371887,318143
13634,371888,318144
13635,371889,318145
13636,372016,463756
13637,372017,464603
13638,372018,464604
13639,372019,464605
13640,372029,476546
13641,372030,477323
13642,372150,1147
13643,372209,90027
13644,372305,250303
13645,372306,250304
13646,372351,318142
13647,372460,463630
13648,372466,477322
13649,372479,498923
13650,372480,498924
13651,372481,498925
13652,372578,973
13653,372579,1146
13654,372580,1242
13655,372647,90025
13656,372648,90026
13657,372683,133633
13658,372684,133634
13659,372685,133635
13660,372686,133636
13661,372767,250300
13662,372768,250301
13663,372769,250302
13664,372819,317540
13665,372820,318141
13666,372921,463754
13667,372922,463755
13668,372923,464602
13669,372927,476678
13670,372928,477321
13671,372939,498918
13672,372940,498919
13673,372941,498920
13674,372942,498921
13675,372943,498922
13676,373025,1907
13677,373026,1908
13678,373072,90022
13679,373073,90023
13680,373074,90024
13681,373188,250299
13682,373228,318140
13683,373345,464600
13684,373346,464601
13685,373352,477319
13686,373353,477320
13687,373365,498468
13688,373366,498917
13689,373442,830
13690,373443,1241
13691,373444,1904
13692,373445,1905
13693,373446,1906
13694,373500,90019
13695,373501,90020
13696,373502,90021
13697,373521,133632
13698,373644,318139
13699,373721,464598
13700,373722,464599
13701,373736,476386
13702,373737,477318
13703,373747,498916
13704,373828,1060
13705,373873,90017
13706,373874,90018
13707,373903,132915
13708,373904,133629
13709,373905,133630
13710,373906,133631
13711,374014,318138
13712,374093,464596
13713,374094,464597
13714,374097,477317
13715,374186,1902
13716,374187,1903
13717,374253,90016
13718,374287,133628
13719,374362,250298
13720,374417,318137
13721,374516,463752
13722,374517,463753
13723,374518,464590
13724,374519,464591
13725,374520,464592
13726,374521,464593
13727,374522,464594
13728,374523,464595
13729,374535,477314
13730,374536,477315
13731,374537,477316
13732,374553,498914
13733,374554,498915
13734,374640,829
13735,374651,20680
13736,374652,20681
13737,374653,23183
13738,374654,23184
13739,374751,149489
13740,374805,212857
13741,374825,243342
13742,374826,244382
13743,374827,244383
13744,374829,247683
13745,374830,247684
13746,374833,250297
13747,374880,317539
13748,374881,318134
13749,374882,318135
13750,374883,318136
13751,374947,393669
13752,374948,395595
13753,374949,395596
13754,375007,463751
13755,375008,464589
13756,375049,524548
13757,375050,524549
13758,375114,1899
13759,375115,1900
13760,375116,1901
13761,375217,149486
13762,375218,149487
13763,375219,149488
13764,375262,212854
13765,375263,212855
13766,375264,212856
13767,375286,243641
13768,375287,250295
13769,375288,250296
13770,375330,318133
13771,375377,393668
13772,375378,395590
13773,375379,395591
13774,375380,395592
13775,375381,395593
13776,375382,395594
13777,375442,464586
13778,375443,464587
13779,375444,464588
13780,375470,524546
13781,375471,524547
13782,375526,1898
13783,375535,20678
13784,375536,20679
13785,375611,149484
13786,375612,149485
13787,375649,212850
13788,375650,212851
13789,375651,212852
13790,375652,212853
13791,375673,243640
13792,375674,244380
13793,375675,244381
13794,375676,247680
13795,375677,247681
13796,375678,247682
13797,375680,249752
13798,375681,250293
13799,375682,250294
13800,375725,318131
13801,375726,318132
13802,375773,393666
13803,375774,393667
13804,375775,395588
13805,375776,395589
13806,375819,463629
13807,375857,524064
13808,375911,1896
13809,375912,1897
13810,375921,20676
13811,375922,20677
13812,375924,23180
13813,375925,23181
13814,375926,23182
13815,376009,149481
13816,376010,149482
13817,376011,149483
13818,376056,212849
13819,376075,243639
13820,376076,244378
13821,376077,244379
13822,376079,247678
13823,376080,247679
13824,376081,250292
13825,376126,318130
13826,376159,393665
13827,376160,395584
13828,376161,395585
13829,376162,395586
13830,376163,395587
13831,376196,464585
13832,376229,524545
13833,376297,1145
13834,376298,1894
13835,376299,1895
13836,376306,20675
13837,376379,149479
13838,376380,149480
13839,376425,212848
13840,376441,243638
13841,376442,244375
13842,376443,244376
13843,376444,244377
13844,376484,318128
13845,376485,318129
13846,376532,393664
13847,376533,395583
13848,376571,464584
13849,376617,524544
13850,376671,1893
13851,376677,23179
13852,376746,149478
13853,376808,244374
13854,376812,249714
13855,376813,250291
13856,376853,317517
13857,376854,318127
13858,376902,393663
13859,376935,463348
13860,376936,463628
13861,376937,464581
13862,376938,464582
13863,376939,464583
13864,377034,1892
13865,377040,20672
13866,377041,20673
13867,377042,20674
13868,377043,23175
13869,377044,23176
13870,377045,23177
13871,377046,23178
13872,377132,149477
13873,377191,243477
13874,377192,244372
13875,377193,244373
13876,377195,247675
13877,377196,247676
13878,377197,247677
13879,377198,250289
13880,377199,250290
13881,377253,318125
13882,377254,318126
13883,377297,393660
13884,377298,393661
13885,377299,393662
13886,377300,395582
13887,377337,464580
13888,377372,524541
13889,377373,524542
13890,377374,524543
13891,377437,972
13892,377438,1240
13893,377534,114100
13894,377535,114101
13895,377536,114102
13896,377564,159222
13897,377604,212845
13898,377605,212846
13899,377606,212847
13900,377629,244370
13901,377630,244371
13902,377642,263897
13903,377643,263898
13904,377739,374531
13905,377783,426475
13906,377784,426476
13907,377804,450806
13908,377805,452067
13909,377812,463437
13910,377813,464576
13911,377814,464577
13912,377815,464578
13913,377816,464579
13914,377864,524540
13915,377968,114097
13916,377969,114098
13917,377970,114099
13918,378007,158442
13919,378008,159220
13920,378009,159221
13921,378061,244367
13922,378062,244368
13923,378063,244369
13924,378080,263896
13925,378151,368951
13926,378152,369774
13927,378153,369775
13928,378154,369776
13929,378191,426473
13930,378192,426474
13931,378205,452065
13932,378206,452066
13933,378211,463627
13934,378212,464573
13935,378213,464574
13936,378214,464575
13937,378246,524539
13938,378303,828
13939,378304,971
13940,378305,1889
13941,378306,1890
13942,378307,1891
13943,378429,211955
13944,378430,212843
13945,378431,212844
13946,378450,244365
13947,378451,244366
13948,378458,263895
13949,378523,369773
13950,378525,375729
13951,378570,450931
13952,378571,451047
13953,378572,451215
13954,378573,452064
13955,378582,464570
13956,378583,464571
13957,378584,464572
13958,378624,524537
13959,378625,524538
13960,378680,1885
13961,378681,1886
13962,378682,1887
13963,378683,1888
13964,378743,114096
13965,378772,159217
13966,378773,159218
13967,378774,159219
13968,378802,212837
13969,378803,212838
13970,378804,212839
13971,378805,212840
13972,378806,212841
13973,378807,212842
13974,378824,244362
13975,378825,244363
13976,378826,244364
13977,378838,263894
13978,378888,369771
13979,378889,369772
13980,378892,375727
13981,378893,375728
13982,378949,452061
13983,378950,452062
13984,378951,452063
13985,378958,463502
13986,378990,524535
13987,378991,524536
13988,379050,1884
13989,379137,159216
13990,379185,243476
13991,379186,244360
13992,379187,244361
13993,379201,263890
13994,379202,263891
13995,379203,263892
13996,379204,263893
13997,379267,368950
13998,379268,369768
13999,379269,369769
14000,379270,369770
14001,379274,374530
14002,379275,375722
14003,379276,375723
14004,379277,375724
14005,379278,375725
14006,379279,375726
14007,379310,426471
14008,379311,426472
14009,379332,452058
14010,379333,452059
14011,379334,452060
14012,379338,464567
14013,379339,464568
14014,379340,464569
14015,379419,827
14016,379420,1239
14017,379421,1883
14018,379505,114094
14019,379506,114095
14020,379539,159214
14021,379540,159215
14022,379578,212836
14023,379592,243341
14024,379593,244356
14025,379594,244357
14026,379595,244358
14027,379596,244359
14028,379603,263889
14029,379680,368991
14030,379681,369766
14031,379682,369767
14032,379684,374529
14033,379715,426470
14034,379726,451046
14035,379727,452056
14036,379728,452057
14037,379732,463750
14038,379733,464565
14039,379734,464566
14040,379838,1144
14041,379839,1880
14042,379840,1881
14043,379841,1882
14044,379933,114093
14045,380063,263887
14046,380064,263888
14047,380145,369762
14048,380146,369763
14049,380147,369764
14050,380148,369765
14051,380155,374104
14052,380156,374528
14053,380157,375720
14054,380158,375721
14055,380188,426467
14056,380189,426468
14057,380190,426469
14058,380213,451045
14059,380214,452051
14060,380215,452052
14061,380216,452053
14062,380217,452054
14063,380218,452055
14064,380225,463749
14065,380226,464563
14066,380227,464564
14067,380262,524531
14068,380263,524532
14069,380264,524533
14070,380265,524534
14071,380439,159213
14072,380501,249729
14073,380502,250280
14074,380503,250281
14075,380556,344367
14076,380599,393651
14077,380600,393652
14078,380601,393653
14079,380715,555082
14080,380716,559396
14081,380717,561932
14082,380718,561933
14083,380719,561934
14084,380720,561935
14085,380749,601123
14086,380750,601124
14087,380833,158619
14088,380834,159211
14089,380835,159212
14090,380875,249834
14091,380876,250279
14092,380923,344365
14093,380924,344366
14094,380955,393649
14095,380956,393650
14096,381051,559395
14097,381052,559674
14098,381053,559675
14099,381054,561928
14100,381055,561929
14101,381056,561930
14102,381057,561931
14103,381081,601116
14104,381082,601117
14105,381083,601118
14106,381084,601119
14107,381085,601120
14108,381086,601121
14109,381087,601122
14110,381190,159209
14111,381191,159210
14112,381243,250276
14113,381244,250277
14114,381245,250278
14115,381308,393648
14116,381404,554814
14117,381405,555080
14118,381406,555081
14119,381408,561923
14120,381409,561924
14121,381410,561925
14122,381411,561926
14123,381412,561927
14124,381434,601110
14125,381435,601111
14126,381436,601112
14127,381437,601113
14128,381438,601114
14129,381439,601115
14130,381513,159208
14131,381610,344362
14132,381611,344363
14133,381612,344364
14134,381740,554793
14135,381741,555079
14136,381743,559240
14137,381744,561919
14138,381745,561920
14139,381746,561921
14140,381747,561922
14141,381775,601109
14142,381909,250275
14143,381964,344361
14144,381990,393647
14145,382087,555077
14146,382088,555078
14147,382090,561915
14148,382091,561916
14149,382092,561917
14150,382093,561918
14151,382113,601100
14152,382114,601101
14153,382115,601102
14154,382116,601103
14155,382117,601104
14156,382118,601105
14157,382119,601106
14158,382120,601107
14159,382121,601108
14160,382224,158618
14161,382225,159207
14162,382337,344358
14163,382338,344359
14164,382339,344360
14165,382446,561911
14166,382447,561912
14167,382448,561913
14168,382449,561914
14169,382470,600342
14170,382582,159206
14171,382639,250274
14172,382722,344353
14173,382723,344354
14174,382724,344355
14175,382725,344356
14176,382726,344357
14177,382763,393644
14178,382764,393645
14179,382765,393646
14180,382870,555074
14181,382871,555075
14182,382872,555076
14183,382874,559673
14184,382875,561910
14185,382897,601098
14186,382898,601099
14187,382925,56335
14188,382926,56336
14189,382927,56337
14190,382952,89971
14191,382953,89972
14192,382954,89973
14193,382955,89974
14194,382956,89975
14195,382957,89976
14196,382961,100764
14197,382962,100765
14198,382970,115865
14199,382971,115866
14200,382972,115867
14201,383003,185059
14202,383047,244348
14203,383048,244349
14204,383049,244350
14205,383065,268142
14206,383066,268143
14207,383166,395558
14208,383167,395559
14209,383168,395560
14210,383218,452041
14211,383224,464553
14212,383225,464554
14213,383357,56332
14214,383358,56333
14215,383359,56334
14216,383381,89970
14217,383389,100761
14218,383390,100762
14219,383391,100763
14220,383404,115448
14221,383405,115864
14222,383475,244347
14223,383496,268141
14224,383562,395557
14225,383598,452039
14226,383599,452040
14227,383602,463499
14228,383603,464548
14229,383604,464549
14230,383605,464550
14231,383606,464551
14232,383607,464552
14233,383612,477291
14234,383613,477292
14235,383739,56331
14236,383752,89969
14237,383755,100760
14238,383833,243400
14239,383834,243637
14240,383835,244346
14241,383848,267670
14242,383849,268138
14243,383850,268139
14244,383851,268140
14245,383934,395555
14246,383935,395556
14247,383966,451212
14248,383969,463436
14249,383970,464547
14250,383973,476436
14251,383974,477288
14252,383975,477289
14253,383976,477290
14254,384079,56330
14255,384100,89020
14256,384101,100758
14257,384102,100759
14258,384109,115863
14259,384158,185058
14260,384188,244343
14261,384189,244344
14262,384190,244345
14263,384279,394595
14264,384280,395554
14265,384307,450805
14266,384308,450865
14267,384309,463626
14268,384310,464545
14269,384311,464546
14270,384323,476435
14271,384324,477287
14272,384433,89968
14273,384439,100757
14274,384491,185056
14275,384492,185057
14276,384526,268136
14277,384527,268137
14278,384604,395553
14279,384629,451043
14280,384633,463625
14281,384641,477286
14282,384749,55858
14283,384750,56329
14284,384771,89967
14285,384792,115409
14286,384793,115862
14287,384833,185054
14288,384834,185055
14289,384893,268135
14290,384976,395550
14291,384977,395551
14292,384978,395552
14293,385010,452035
14294,385011,452036
14295,385012,452037
14296,385013,452038
14297,385019,463624
14298,385020,464544
14299,385030,476676
14300,385152,89966
14301,385158,100753
14302,385159,100754
14303,385160,100755
14304,385161,100756
14305,385175,115859
14306,385176,115860
14307,385177,115861
14308,385212,185050
14309,385213,185051
14310,385214,185052
14311,385215,185053
14312,385275,268134
14313,385362,395549
14314,385493,6374
14315,385496,12424
14316,385499,16710
14317,385544,89965
14318,385587,159200
14319,385588,159201
14320,385764,379241
14321,385765,380275
14322,385781,395547
14323,385782,395548
14324,385825,466789
14325,385826,467653
14326,385832,476675
14327,385833,477284
14328,385834,477285
14329,385879,543126
14330,385918,601075
14331,385919,601076
14332,385920,601077
14333,385929,6373
14334,385935,12423
14335,385937,16709
14336,385978,89962
14337,385979,89963
14338,385980,89964
14339,386013,159198
14340,386014,159199
14341,386048,215388
14342,386131,380273
14343,386132,380274
14344,386142,395544
14345,386143,395545
14346,386144,395546
14347,386187,467651
14348,386188,467652
14349,386194,476434
14350,386195,476542
14351,386237,543125
14352,386272,12420
14353,386273,12421
14354,386274,12422
14355,386275,16707
14356,386276,16708
14357,386311,89957
14358,386312,89958
14359,386313,89959
14360,386314,89960
14361,386315,89961
14362,386343,159197
14363,386373,215386
14364,386374,215387
14365,386468,380269
14366,386469,380270
14367,386470,380271
14368,386471,380272
14369,386480,394663
14370,386481,395542
14371,386482,395543
14372,386534,467649
14373,386535,467650
14374,386541,477282
14375,386542,477283
14376,386579,543123
14377,386580,543124
14378,386614,600341
14379,386615,601073
14380,386616,601074
14381,386631,12418
14382,386632,12419
14383,386683,89093
14384,386722,159193
14385,386723,159194
14386,386724,159195
14387,386725,159196
14388,386752,215384
14389,386753,215385
14390,386826,380267
14391,386827,380268
14392,386838,395541
14393,386877,467645
14394,386878,467646
14395,386879,467647
14396,386880,467648
14397,386891,476541
14398,386892,477280
14399,386893,477281
14400,386927,542889
14401,386928,543121
14402,386929,543122
14403,386959,600340
14404,386960,601070
14405,386961,601071
14406,386962,601072
14407,386971,6369
14408,386972,6370
14409,386973,6371
14410,386974,6372
14411,386977,12417
14412,386979,16705
14413,386980,16706
14414,387014,89956
14415,387087,215382
14416,387088,215383
14417,387193,380266
14418,387202,395540
14419,387238,467643
14420,387239,467644
14421,387244,477276
14422,387245,477277
14423,387246,477278
14424,387247,477279
14425,387322,601068
14426,387323,601069
14427,387336,6366
14428,387337,6367
14429,387338,6368
14430,387341,12416
14431,387342,16704
14432,387386,89212
14433,387428,159192
14434,387460,215056
14435,387461,215380
14436,387462,215381
14437,387566,380262
14438,387567,380263
14439,387568,380264
14440,387569,380265
14441,387573,395539
14442,387606,467642
14443,387650,543120
14444,387682,601064
14445,387683,601065
14446,387684,601066
14447,387685,601067
14448,387696,6365
14449,387700,12414
14450,387701,12415
14451,387705,16701
14452,387706,16702
14453,387707,16703
14454,387790,158617
14455,387791,159191
14456,387944,395536
14457,387945,395537
14458,387946,395538
14459,387989,467641
14460,388041,543118
14461,388042,543119
14462,388074,601062
14463,388075,601063
14464,388181,159190
14465,388246,263868
14466,388361,451041
14467,388362,451042
14468,388365,464531
14469,388366,464532
14470,388452,601058
14471,388453,601059
14472,388454,601060
14473,388455,601061
14474,388460,968
14475,388461,1238
14476,388462,1852
14477,388565,159188
14478,388566,159189
14479,388612,263866
14480,388613,263867
14481,388710,452025
14482,388715,463346
14483,388716,464530
14484,388787,601056
14485,388788,601057
14486,388792,1851
14487,388874,159186
14488,388875,159187
14489,388922,263864
14490,388923,263865
14491,389022,451040
14492,389097,601052
14493,389098,601053
14494,389099,601054
14495,389100,601055
14496,389104,1237
14497,389105,1849
14498,389106,1850
14499,389189,159185
14500,389248,263863
14501,389347,451039
14502,389348,452024
14503,389418,601051
14504,389423,1137
14505,389424,1236
14506,389425,1848
14507,389489,159183
14508,389490,159184
14509,389630,452021
14510,389631,452022
14511,389632,452023
14512,389635,463623
14513,389636,464529
14514,389720,601045
14515,389721,601046
14516,389722,601047
14517,389723,601048
14518,389724,601049
14519,389725,601050
14520,389728,1055
14521,389729,1843
14522,389730,1844
14523,389731,1845
14524,389732,1846
14525,389733,1847
14526,389805,159182
14527,389860,263859
14528,389861,263860
14529,389862,263861
14530,389863,263862
14531,389971,450864
14532,389974,464527
14533,389975,464528
14534,390039,601041
14535,390040,601042
14536,390041,601043
14537,390042,601044
14538,390050,1235
14539,390051,1840
14540,390052,1841
14541,390053,1842
14542,390163,159180
14543,390164,159181
14544,390384,451210
14545,390385,464523
14546,390386,464524
14547,390387,464525
14548,390388,464526
14549,390487,601038
14550,390488,601039
14551,390489,601040
14552,390554,86521
14553,390555,86522
14554,390556,86523
14555,390606,187844
14556,390607,189157
14557,390693,324195
14558,390694,324196
14559,390695,324197
14560,390797,467626
14561,390798,467627
14562,390799,467628
14563,390817,494273
14564,390886,16695
14565,390913,86520
14566,390981,188162
14567,390982,189156
14568,391118,460188
14569,391119,460195
14570,391120,460859
14571,391123,467621
14572,391124,467622
14573,391125,467623
14574,391126,467624
14575,391127,467625
14576,391143,494272
14577,391212,16693
14578,391213,16694
14579,391256,86519
14580,391311,189152
14581,391312,189153
14582,391313,189154
14583,391314,189155
14584,391384,323716
14585,391457,467619
14586,391458,467620
14587,391473,494270
14588,391474,494271
14589,391532,16692
14590,391619,188161
14591,391620,189150
14592,391621,189151
14593,391704,324193
14594,391705,324194
14595,391780,460308
14596,391781,460858
14597,391783,467616
14598,391784,467617
14599,391785,467618
14600,391798,493697
14601,391856,16690
14602,391857,16691
14603,391890,86514
14604,391891,86515
14605,391892,86516
14606,391893,86517
14607,391894,86518
14608,391960,188160
14609,391961,189149
14610,392046,324192
14611,392125,460856
14612,392126,460857
14613,392128,467615
14614,392145,494267
14615,392146,494268
14616,392147,494269
14617,392216,16686
14618,392217,16687
14619,392218,16688
14620,392219,16689
14621,392264,86512
14622,392265,86513
14623,392524,460854
14624,392525,460855
14625,392529,467613
14626,392530,467614
14627,392630,16685
14628,392678,86511
14629,392750,187655
14630,392751,187842
14631,392752,187843
14632,392753,189147
14633,392754,189148
14634,392858,324189
14635,392859,324190
14636,392860,324191
14637,392952,460852
14638,392953,460853
14639,392957,467609
14640,392958,467610
14641,392959,467611
14642,392960,467612
14643,392980,494264
14644,392981,494265
14645,392982,494266
14646,393089,967
14647,393090,1830
14648,393091,1831
14649,393092,1832
14650,393105,16681
14651,393106,16682
14652,393107,16683
14653,393108,16684
14654,393168,89934
14655,393169,89935
14656,393170,89936
14657,393171,89937
14658,393253,212785
14659,393254,212786
14660,393255,212787
14661,393256,212788
14662,393257,212789
14663,393284,243634
14664,393285,244323
14665,393286,244324
14666,393287,244325
14667,393288,244326
14668,393381,360559
14669,393382,360761
14670,393383,360762
14671,393399,375637
14672,393400,375638
14673,393401,375639
14674,393402,380241
14675,393403,380242
14676,393404,380243
14677,393460,452009
14678,393461,452010
14679,393462,452011
14680,393467,463621
14681,393478,477269
14682,393567,600306
14683,393568,601014
14684,393569,601015
14685,393570,601016
14686,393571,601017
14687,393583,16074
14688,393584,16680
14689,393710,212784
14690,393807,374525
14691,393808,375636
14692,393809,380239
14693,393810,380240
14694,393857,451035
14695,393858,452007
14696,393859,452008
14697,393863,463434
14698,393864,464511
14699,393869,477267
14700,393870,477268
14701,393948,601013
14702,393954,1136
14703,393967,16678
14704,393968,16679
14705,394024,89931
14706,394025,89932
14707,394026,89933
14708,394103,212781
14709,394104,212782
14710,394105,212783
14711,394129,244322
14712,394217,360558
14713,394218,360760
14714,394225,375633
14715,394226,375634
14716,394227,375635
14717,394228,380234
14718,394229,380235
14719,394230,380236
14720,394231,380237
14721,394232,380238
14722,394275,452005
14723,394276,452006
14724,394281,463747
14725,394282,464508
14726,394283,464509
14727,394284,464510
14728,394293,477266
14729,394379,601009
14730,394380,601010
14731,394381,601011
14732,394382,601012
14733,394384,1829
14734,394395,16676
14735,394396,16677
14736,394516,212779
14737,394517,212780
14738,394539,243633
14739,394609,360756
14740,394610,360757
14741,394611,360758
14742,394612,360759
14743,394617,374102
14744,394618,375631
14745,394619,375632
14746,394620,380231
14747,394621,380232
14748,394622,380233
14749,394669,463746
14750,394670,464507
14751,394683,476539
14752,394761,601007
14753,394762,601008
14754,394766,823
14755,394774,16675
14756,394813,89930
14757,394890,212777
14758,394891,212778
14759,394910,244321
14760,395003,375630
14761,395005,380229
14762,395006,380230
14763,395055,450929
14764,395063,463433
14765,395072,477264
14766,395073,477265
14767,395142,601006
14768,395145,1828
14769,395205,89929
14770,395276,212776
14771,395383,374524
14772,395384,375629
14773,395385,380225
14774,395386,380226
14775,395387,380227
14776,395388,380228
14777,395444,451207
14778,395445,452003
14779,395446,452004
14780,395455,464505
14781,395456,464506
14782,395469,476384
14783,395470,476674
14784,395471,477263
14785,395553,600339
14786,395554,601005
14787,395559,1135
14788,395560,1827
14789,395613,89926
14790,395614,89927
14791,395615,89928
14792,395713,212774
14793,395714,212775
14794,395734,243632
14795,395735,244319
14796,395736,244320
14797,395826,360755
14798,395840,374259
14799,395841,375627
14800,395842,375628
14801,395843,380224
14802,395887,451998
14803,395888,451999
14804,395889,452000
14805,395890,452001
14806,395891,452002
14807,395898,464502
14808,395899,464503
14809,395900,464504
14810,395908,477262
14811,395990,601004
14812,396127,189132
14813,396243,395506
14814,396275,463496
14815,396276,464500
14816,396277,464501
14817,396288,477261
14818,396298,488867
14819,396299,488868
14820,396300,488869
14821,396492,187841
14822,396493,188156
14823,396494,189131
14824,396612,395503
14825,396613,395504
14826,396614,395505
14827,396657,463344
14828,396658,463620
14829,396668,477258
14830,396669,477259
14831,396670,477260
14832,396675,488465
14833,397008,395499
14834,397009,395500
14835,397010,395501
14836,397011,395502
14837,397046,463745
14838,397047,464499
14839,397066,488864
14840,397067,488865
14841,397068,488866
14842,397255,189129
14843,397256,189130
14844,397370,395498
14845,397407,464496
14846,397408,464497
14847,397409,464498
14848,397413,477255
14849,397414,477256
14850,397415,477257
14851,397705,395497
14852,397747,477254
14853,397755,488863
14854,397919,189125
14855,397920,189126
14856,397921,189127
14857,397922,189128
14858,398060,395495
14859,398061,395496
14860,398091,464492
14861,398092,464493
14862,398093,464494
14863,398094,464495
14864,398103,477252
14865,398104,477253
14866,398114,488862
14867,398310,187654
14868,398311,187840
14869,398312,189123
14870,398313,189124
14871,398451,395494
14872,398500,463495
14873,398501,464491
14874,398523,488860
14875,398524,488861
14876,398623,1817
14877,398624,1818
14878,398667,89915
14879,398668,89916
14880,398807,314573
14881,398808,314978
14882,398842,374520
14883,398843,375606
14884,398844,375607
14885,398849,395492
14886,398850,395493
14887,398851,397281
14888,398852,397282
14889,398899,451979
14890,398900,451980
14891,398904,464488
14892,398905,464489
14893,398906,464490
14894,398971,559391
14895,398972,561750
14896,398973,561751
14897,398974,561752
14898,398975,561753
14899,398976,561754
14900,398977,561755
14901,399012,822
14902,399013,1816
14903,399056,89912
14904,399057,89913
14905,399058,89914
14906,399174,314555
14907,399216,374256
14908,399217,375605
14909,399218,380213
14910,399219,380214
14911,399225,397279
14912,399226,397280
14913,399265,451976
14914,399266,451977
14915,399267,451978
14916,399340,561745
14917,399341,561746
14918,399342,561747
14919,399343,561748
14920,399344,561749
14921,399368,821
14922,399369,1134
14923,399370,1815
14924,399579,374255
14925,399580,375604
14926,399581,380210
